,filename,ratio,weight,seed
1939,N-atp134,0.15,0.71777778,9
1940,N-t1d200,0.15,0.88111111,0
1941,N-t1d500,0.15,0.88111111,0
1942,N-t2d200,0.15,0.88111111,0
1943,N-be75eec-150,0.15,0.88111111,0
1944,N-be75eec-250,0.15,0.88111111,0
1945,N-be75np-250,0.15,0.88111111,0
1946,N-atp134,0.15,0.88111111,0
1947,N-t1d200,0.15,0.88111111,1
1948,N-t1d500,0.15,0.88111111,1
1949,N-t2d200,0.15,0.88111111,1
1950,N-be75eec-150,0.15,0.88111111,1
1951,N-be75eec-250,0.15,0.88111111,1
1952,N-be75np-250,0.15,0.88111111,1
1953,N-t1d150,0.15,0.88111111,2
1954,N-t1d200,0.15,0.88111111,2
1955,N-t1d500,0.15,0.88111111,2
1956,N-t2d200,0.15,0.88111111,2
1957,N-be75eec-150,0.15,0.88111111,2
1958,N-be75eec-250,0.15,0.88111111,2
1959,N-be75np-250,0.15,0.88111111,2
1960,N-atp111,0.15,0.88111111,2
1961,N-atp134,0.15,0.88111111,2
1962,tho30,0.15,0.88111111,2
1963,kra32,0.15,0.88111111,2
1964,nug30,0.15,0.88111111,2
1965,nug12,0.15,0.88111111,2
1966,rec05,0.15,0.88111111,2
1967,rec13,0.15,0.88111111,2
1968,rec19,0.15,0.88111111,2
1969,rec31,0.15,0.88111111,2
1970,N-t1d100,0.15,0.88111111,3
1971,N-t1d150,0.15,0.88111111,3
1972,N-t1d200,0.15,0.88111111,3
1973,N-t1d500,0.15,0.88111111,3
1974,N-t2d150,0.15,0.88111111,3
1975,N-t2d200,0.15,0.88111111,3
1976,N-p50-01,0.15,0.88111111,3
1977,N-p50-02,0.15,0.88111111,3
1978,N-be75eec-150,0.15,0.88111111,3
1979,N-be75np-150,0.15,0.88111111,3
1980,N-be75eec-250,0.15,0.88111111,3
1981,N-be75np-250,0.15,0.88111111,3
1982,N-atp111,0.15,0.88111111,3
1983,N-atp134,0.15,0.88111111,3
1984,tho30,0.15,0.88111111,3
1985,kra32,0.15,0.88111111,3
1986,nug30,0.15,0.88111111,3
1987,nug12,0.15,0.88111111,3
1988,rec05,0.15,0.88111111,3
1989,rec13,0.15,0.88111111,3
1990,rec19,0.15,0.88111111,3
1991,rec31,0.15,0.88111111,3
1992,N-t1d100,0.15,0.88111111,4
1993,N-t1d150,0.15,0.88111111,4
1994,N-t1d200,0.15,0.88111111,4
1995,N-t1d500,0.15,0.88111111,4
1996,N-t2d150,0.15,0.88111111,4
1997,N-t2d200,0.15,0.88111111,4
1998,N-p50-01,0.15,0.88111111,4
1999,N-p50-02,0.15,0.88111111,4
2000,N-be75eec-150,0.15,0.88111111,4
2001,N-be75np-150,0.15,0.88111111,4
2002,N-be75eec-250,0.15,0.88111111,4
2003,N-be75np-250,0.15,0.88111111,4
2004,N-atp111,0.15,0.88111111,4
2005,N-atp134,0.15,0.88111111,4
2006,tho30,0.15,0.88111111,4
2007,N-t1d200,0.15,0.88111111,5
2008,N-t1d500,0.15,0.88111111,5
2009,N-t2d200,0.15,0.88111111,5
2010,N-be75eec-150,0.15,0.88111111,5
2011,N-be75eec-250,0.15,0.88111111,5
2012,N-be75np-250,0.15,0.88111111,5
2013,N-t1d200,0.15,0.88111111,6
2014,N-t1d500,0.15,0.88111111,6
2015,N-t2d200,0.15,0.88111111,6
2016,N-be75eec-150,0.15,0.88111111,6
2017,N-be75np-150,0.15,0.88111111,6
2018,N-be75eec-250,0.15,0.88111111,6
2019,N-be75np-250,0.15,0.88111111,6
2020,N-atp134,0.15,0.88111111,6
2021,N-t1d150,0.15,0.88111111,7
2022,N-t1d200,0.15,0.88111111,7
2023,N-t1d500,0.15,0.88111111,7
2024,N-t2d150,0.15,0.88111111,7
2025,N-t2d200,0.15,0.88111111,7
2026,N-be75eec-150,0.15,0.88111111,7
2027,N-be75np-150,0.15,0.88111111,7
2028,N-be75eec-250,0.15,0.88111111,7
2029,N-be75np-250,0.15,0.88111111,7
2030,N-atp134,0.15,0.88111111,7
2031,N-t1d150,0.15,0.88111111,8
2032,N-t1d200,0.15,0.88111111,8
2033,N-t1d500,0.15,0.88111111,8
2034,N-t2d150,0.15,0.88111111,8
2035,N-t2d200,0.15,0.88111111,8
2036,N-be75eec-150,0.15,0.88111111,8
2037,N-be75np-150,0.15,0.88111111,8
2038,N-be75eec-250,0.15,0.88111111,8
2039,N-be75np-250,0.15,0.88111111,8
2040,N-atp134,0.15,0.88111111,8
2041,N-t1d150,0.15,0.88111111,9
2042,N-t1d200,0.15,0.88111111,9
2043,N-t1d500,0.15,0.88111111,9
2044,N-t2d150,0.15,0.88111111,9
2045,N-t2d200,0.15,0.88111111,9
2046,N-be75eec-150,0.15,0.88111111,9
2047,N-be75np-150,0.15,0.88111111,9
2048,N-be75eec-250,0.15,0.88111111,9
2049,N-be75np-250,0.15,0.88111111,9
2050,N-t1d200,0.15,0.77222222,0
2051,N-t1d500,0.15,0.77222222,0
2052,N-t2d200,0.15,0.77222222,0
2053,N-be75eec-150,0.15,0.77222222,0
2054,N-be75eec-250,0.15,0.77222222,0
2055,N-be75np-250,0.15,0.77222222,0
2056,N-t1d150,0.15,0.77222222,1
2057,N-t1d200,0.15,0.77222222,1
2058,N-t1d500,0.15,0.77222222,1
2059,N-t2d200,0.15,0.77222222,1
2060,N-be75eec-150,0.15,0.77222222,1
2061,N-be75eec-250,0.15,0.77222222,1
2062,N-be75np-250,0.15,0.77222222,1
2063,N-t1d200,0.15,0.77222222,2
2064,N-t1d500,0.15,0.77222222,2
2065,N-t2d150,0.15,0.77222222,2
2066,N-t2d200,0.15,0.77222222,2
2067,N-be75eec-150,0.15,0.77222222,2
2068,N-be75eec-250,0.15,0.77222222,2
2069,N-be75np-250,0.15,0.77222222,2
2070,N-t1d200,0.15,0.77222222,3
2071,N-t1d500,0.15,0.77222222,3
2072,N-t2d200,0.15,0.77222222,3
2073,N-be75eec-150,0.15,0.77222222,3
2074,N-be75eec-250,0.15,0.77222222,3
2075,N-be75np-250,0.15,0.77222222,3
2076,N-atp134,0.15,0.77222222,3
2077,N-t1d150,0.15,0.77222222,4
2078,N-t1d200,0.15,0.77222222,4
2079,N-t1d500,0.15,0.77222222,4
2080,N-t2d200,0.15,0.77222222,4
2081,N-be75eec-150,0.15,0.77222222,4
2082,N-be75eec-250,0.15,0.77222222,4
2083,N-be75np-250,0.15,0.77222222,4
2084,N-t1d150,0.15,0.77222222,5
2085,N-t1d200,0.15,0.77222222,5
2086,N-t1d500,0.15,0.77222222,5
2087,N-t2d150,0.15,0.77222222,5
2088,N-t2d200,0.15,0.77222222,5
2089,N-be75eec-150,0.15,0.77222222,5
2090,N-be75np-150,0.15,0.77222222,5
2091,N-be75eec-250,0.15,0.77222222,5
2092,N-be75np-250,0.15,0.77222222,5
2093,N-atp134,0.15,0.77222222,5
2094,N-t1d200,0.15,0.77222222,6
2095,N-t1d500,0.15,0.77222222,6
2096,N-t2d200,0.15,0.77222222,6
2097,N-be75eec-150,0.15,0.77222222,6
2098,N-be75eec-250,0.15,0.77222222,6
2099,N-be75np-250,0.15,0.77222222,6
2100,N-t1d200,0.15,0.77222222,7
2101,N-t1d500,0.15,0.77222222,7
2102,N-t2d200,0.15,0.77222222,7
2103,N-be75eec-150,0.15,0.77222222,7
2104,N-be75eec-250,0.15,0.77222222,7
2105,N-be75np-250,0.15,0.77222222,7
2106,N-atp111,0.15,0.77222222,7
2107,N-t1d200,0.15,0.77222222,8
2108,N-t1d500,0.15,0.77222222,8
2109,N-t2d200,0.15,0.77222222,8
2110,N-be75eec-150,0.15,0.77222222,8
2111,N-be75np-150,0.15,0.77222222,8
2112,N-be75eec-250,0.15,0.77222222,8
2113,N-be75np-250,0.15,0.77222222,8
2114,N-atp134,0.15,0.77222222,8
2115,N-t1d150,0.15,0.77222222,9
2116,N-t1d200,0.15,0.77222222,9
2117,N-t1d500,0.15,0.77222222,9
2118,N-t2d200,0.15,0.77222222,9
2119,N-be75eec-150,0.15,0.77222222,9
2120,N-be75np-150,0.15,0.77222222,9
2121,N-be75eec-250,0.15,0.77222222,9
2122,N-be75np-250,0.15,0.77222222,9
2123,N-t1d200,0.15,0.60888889,0
2124,N-t1d500,0.15,0.60888889,0
2125,N-t2d200,0.15,0.60888889,0
2126,N-be75eec-150,0.15,0.60888889,0
2127,N-be75eec-250,0.15,0.60888889,0
2128,N-be75np-250,0.15,0.60888889,0
2129,N-atp111,0.15,0.60888889,0
2130,N-atp134,0.15,0.60888889,0
2131,N-t1d200,0.15,0.60888889,1
2132,N-t1d500,0.15,0.60888889,1
2133,N-t2d200,0.15,0.60888889,1
2134,N-be75eec-150,0.15,0.60888889,1
2135,N-be75np-150,0.15,0.60888889,1
2136,N-be75eec-250,0.15,0.60888889,1
2137,N-be75np-250,0.15,0.60888889,1
2138,N-atp111,0.15,0.60888889,1
2139,N-atp134,0.15,0.60888889,1
2140,N-t1d200,0.15,0.60888889,2
2141,N-t1d500,0.15,0.60888889,2
2142,N-t2d200,0.15,0.60888889,2
2143,N-be75eec-150,0.15,0.60888889,2
2144,N-be75eec-250,0.15,0.60888889,2
2145,N-be75np-250,0.15,0.60888889,2
2146,N-atp134,0.15,0.60888889,2
2147,N-t1d200,0.15,0.60888889,3
2148,N-t1d500,0.15,0.60888889,3
2149,N-t2d200,0.15,0.60888889,3
2150,N-be75eec-150,0.15,0.60888889,3
2151,N-be75eec-250,0.15,0.60888889,3
2152,N-be75np-250,0.15,0.60888889,3
2153,N-atp134,0.15,0.60888889,3
2154,N-t1d150,0.15,0.60888889,4
2155,N-t1d200,0.15,0.60888889,4
2156,N-t1d500,0.15,0.60888889,4
2157,N-t2d200,0.15,0.60888889,4
2158,N-be75eec-150,0.15,0.60888889,4
2159,N-be75np-150,0.15,0.60888889,4
2160,N-be75eec-250,0.15,0.60888889,4
2161,N-be75np-250,0.15,0.60888889,4
2162,N-atp111,0.15,0.60888889,4
2163,N-atp134,0.15,0.60888889,4
2164,N-t1d150,0.15,0.60888889,5
2165,N-t1d200,0.15,0.60888889,5
2166,N-t1d500,0.15,0.60888889,5
2167,N-t2d150,0.15,0.60888889,5
2168,N-t2d200,0.15,0.60888889,5
2169,N-be75eec-150,0.15,0.60888889,5
2170,N-be75np-150,0.15,0.60888889,5
2171,N-be75eec-250,0.15,0.60888889,5
2172,N-be75np-250,0.15,0.60888889,5
2173,N-atp111,0.15,0.60888889,5
2174,N-atp134,0.15,0.60888889,5
2175,N-t1d200,0.15,0.60888889,6
2176,N-t1d500,0.15,0.60888889,6
2177,N-t2d200,0.15,0.60888889,6
2178,N-be75eec-150,0.15,0.60888889,6
2179,N-be75eec-250,0.15,0.60888889,6
2180,N-be75np-250,0.15,0.60888889,6
2181,N-t1d200,0.15,0.60888889,7
2182,N-t1d500,0.15,0.60888889,7
2183,N-t2d200,0.15,0.60888889,7
2184,N-be75eec-150,0.15,0.60888889,7
2185,N-be75np-150,0.15,0.60888889,7
2186,N-be75eec-250,0.15,0.60888889,7
2187,N-be75np-250,0.15,0.60888889,7
2188,N-atp134,0.15,0.60888889,7
2189,N-t1d150,0.15,0.60888889,8
2190,N-t1d200,0.15,0.60888889,8
2191,N-t1d500,0.15,0.60888889,8
2192,N-t2d150,0.15,0.60888889,8
2193,N-t2d200,0.15,0.60888889,8
2194,N-be75eec-150,0.15,0.60888889,8
2195,N-be75np-150,0.15,0.60888889,8
2196,N-be75eec-250,0.15,0.60888889,8
2197,N-be75np-250,0.15,0.60888889,8
2198,N-t1d200,0.15,0.60888889,9
2199,N-t1d500,0.15,0.60888889,9
2200,N-t2d200,0.15,0.60888889,9
2201,N-be75eec-150,0.15,0.60888889,9
2202,N-be75eec-250,0.15,0.60888889,9
2203,N-be75np-250,0.15,0.60888889,9
2204,N-atp134,0.15,0.60888889,9
2205,N-t1d150,0.15,0.55444444,0
2206,N-t1d200,0.15,0.55444444,0
2207,N-t1d500,0.15,0.55444444,0
2208,N-t2d150,0.15,0.55444444,0
2209,N-t2d200,0.15,0.55444444,0
2210,N-be75eec-150,0.15,0.55444444,0
2211,N-be75np-150,0.15,0.55444444,0
2212,N-be75eec-250,0.15,0.55444444,0
2213,N-be75np-250,0.15,0.55444444,0
2214,N-atp134,0.15,0.55444444,0
2215,N-t1d150,0.15,0.55444444,1
2216,N-t1d200,0.15,0.55444444,1
2217,N-t1d500,0.15,0.55444444,1
2218,N-t2d200,0.15,0.55444444,1
2219,N-be75eec-150,0.15,0.55444444,1
2220,N-be75eec-250,0.15,0.55444444,1
2221,N-be75np-250,0.15,0.55444444,1
2222,N-t1d200,0.15,0.55444444,2
2223,N-t1d500,0.15,0.55444444,2
2224,N-t2d200,0.15,0.55444444,2
2225,N-be75eec-150,0.15,0.55444444,2
2226,N-be75eec-250,0.15,0.55444444,2
2227,N-be75np-250,0.15,0.55444444,2
2228,N-atp111,0.15,0.55444444,2
2229,N-atp134,0.15,0.55444444,2
2230,N-t1d100,0.15,0.55444444,3
2231,N-t1d200,0.15,0.55444444,3
2232,N-t1d500,0.15,0.55444444,3
2233,N-t2d200,0.15,0.55444444,3
2234,N-be75eec-150,0.15,0.55444444,3
2235,N-be75eec-250,0.15,0.55444444,3
2236,N-be75np-250,0.15,0.55444444,3
2237,N-atp111,0.15,0.55444444,3
2238,N-atp134,0.15,0.55444444,3
2239,nug30,0.15,0.55444444,3
2240,N-t1d200,0.15,0.55444444,4
2241,N-t1d500,0.15,0.55444444,4
2242,N-t2d200,0.15,0.55444444,4
2243,N-be75eec-150,0.15,0.55444444,4
2244,N-be75eec-250,0.15,0.55444444,4
2245,N-be75np-250,0.15,0.55444444,4
2246,N-atp111,0.15,0.55444444,4
2247,N-atp134,0.15,0.55444444,4
2248,N-t1d200,0.15,0.55444444,5
2249,N-t1d500,0.15,0.55444444,5
2250,N-t2d200,0.15,0.55444444,5
2251,N-be75eec-150,0.15,0.55444444,5
2252,N-be75eec-250,0.15,0.55444444,5
2253,N-be75np-250,0.15,0.55444444,5
2254,N-t1d200,0.15,0.55444444,6
2255,N-t1d500,0.15,0.55444444,6
2256,N-t2d150,0.15,0.55444444,6
2257,N-t2d200,0.15,0.55444444,6
2258,N-be75eec-150,0.15,0.55444444,6
2259,N-be75np-150,0.15,0.55444444,6
2260,N-be75eec-250,0.15,0.55444444,6
2261,N-be75np-250,0.15,0.55444444,6
2262,N-t1d200,0.15,0.55444444,7
2263,N-t1d500,0.15,0.55444444,7
2264,N-t2d200,0.15,0.55444444,7
2265,N-be75eec-150,0.15,0.55444444,7
2266,N-be75eec-250,0.15,0.55444444,7
2267,N-be75np-250,0.15,0.55444444,7
2268,N-atp134,0.15,0.55444444,7
2269,N-t1d200,0.15,0.55444444,8
2270,N-t1d500,0.15,0.55444444,8
2271,N-t2d200,0.15,0.55444444,8
2272,N-be75eec-150,0.15,0.55444444,8
2273,N-be75eec-250,0.15,0.55444444,8
2274,N-be75np-250,0.15,0.55444444,8
2275,N-atp111,0.15,0.55444444,8
2276,N-t1d150,0.15,0.55444444,9
2277,N-t1d200,0.15,0.55444444,9
2278,N-t1d500,0.15,0.55444444,9
2279,N-t2d200,0.15,0.55444444,9
2280,N-be75eec-150,0.15,0.55444444,9
2281,N-be75np-150,0.15,0.55444444,9
2282,N-be75eec-250,0.15,0.55444444,9
2283,N-be75np-250,0.15,0.55444444,9
2284,N-atp111,0.15,0.55444444,9
2285,N-atp134,0.15,0.55444444,9
2286,N-t1d200,0.15,0.5,0
2287,N-t1d500,0.15,0.5,0
2288,N-t2d200,0.15,0.5,0
2289,N-be75eec-150,0.15,0.5,0
2290,N-be75np-150,0.15,0.5,0
2291,N-be75eec-250,0.15,0.5,0
2292,N-be75np-250,0.15,0.5,0
2293,N-t1d200,0.15,0.5,1
2294,N-t1d500,0.15,0.5,1
2295,N-t2d200,0.15,0.5,1
2296,N-be75eec-150,0.15,0.5,1
2297,N-be75eec-250,0.15,0.5,1
2298,N-be75np-250,0.15,0.5,1
2299,N-atp111,0.15,0.5,1
2300,N-t1d150,0.15,0.5,2
2301,N-t1d200,0.15,0.5,2
2302,N-t1d500,0.15,0.5,2
2303,N-t2d200,0.15,0.5,2
2304,N-be75eec-150,0.15,0.5,2
2305,N-be75eec-250,0.15,0.5,2
2306,N-be75np-250,0.15,0.5,2
2307,N-atp134,0.15,0.5,2
2308,N-t1d200,0.15,0.5,3
2309,N-t1d500,0.15,0.5,3
2310,N-t2d200,0.15,0.5,3
2311,N-be75eec-150,0.15,0.5,3
2312,N-be75eec-250,0.15,0.5,3
2313,N-be75np-250,0.15,0.5,3
2314,N-atp134,0.15,0.5,3
2315,N-t1d150,0.15,0.5,4
2316,N-t1d200,0.15,0.5,4
2317,N-t1d500,0.15,0.5,4
2318,N-t2d200,0.15,0.5,4
2319,N-be75eec-150,0.15,0.5,4
2320,N-be75eec-250,0.15,0.5,4
2321,N-be75np-250,0.15,0.5,4
2322,N-atp134,0.15,0.5,4
2323,N-t1d200,0.15,0.5,5
2324,N-t1d500,0.15,0.5,5
2325,N-t2d200,0.15,0.5,5
2326,N-be75eec-150,0.15,0.5,5
2327,N-be75eec-250,0.15,0.5,5
2328,N-be75np-250,0.15,0.5,5
2329,N-atp111,0.15,0.5,5
2330,N-t1d200,0.15,0.5,6
2331,N-t1d500,0.15,0.5,6
2332,N-t2d200,0.15,0.5,6
2333,N-be75eec-150,0.15,0.5,6
2334,N-be75np-150,0.15,0.5,6
2335,N-be75eec-250,0.15,0.5,6
2336,N-be75np-250,0.15,0.5,6
2337,N-atp111,0.15,0.5,6
2338,N-t1d200,0.15,0.5,7
2339,N-t1d500,0.15,0.5,7
2340,N-t2d200,0.15,0.5,7
2341,N-be75eec-150,0.15,0.5,7
2342,N-be75eec-250,0.15,0.5,7
2343,N-be75np-250,0.15,0.5,7
2344,N-atp134,0.15,0.5,7
2345,N-t1d200,0.15,0.5,8
2346,N-t1d500,0.15,0.5,8
2347,N-t2d200,0.15,0.5,8
2348,N-be75eec-150,0.15,0.5,8
2349,N-be75eec-250,0.15,0.5,8
2350,N-be75np-250,0.15,0.5,8
2351,N-atp134,0.15,0.5,8
2352,N-t1d200,0.15,0.5,9
2353,N-t1d500,0.15,0.5,9
2354,N-t2d150,0.15,0.5,9
2355,N-t2d200,0.15,0.5,9
2356,N-be75eec-150,0.15,0.5,9
2357,N-be75np-150,0.15,0.5,9
2358,N-be75eec-250,0.15,0.5,9
2359,N-be75np-250,0.15,0.5,9
2360,N-t1d200,0.2,0.93555556,0
2361,N-t1d500,0.2,0.93555556,0
2362,N-t2d200,0.2,0.93555556,0
2363,N-be75eec-150,0.2,0.93555556,0
2364,N-be75eec-250,0.2,0.93555556,0
2365,N-be75np-250,0.2,0.93555556,0
2366,N-t1d200,0.2,0.93555556,1
2367,N-t1d500,0.2,0.93555556,1
2368,N-t2d200,0.2,0.93555556,1
2369,N-be75eec-150,0.2,0.93555556,1
2370,N-be75eec-250,0.2,0.93555556,1
2371,N-be75np-250,0.2,0.93555556,1
2372,N-t1d200,0.2,0.93555556,2
2373,N-t1d500,0.2,0.93555556,2
2374,N-t2d200,0.2,0.93555556,2
2375,N-be75eec-150,0.2,0.93555556,2
2376,N-be75eec-250,0.2,0.93555556,2
2377,N-be75np-250,0.2,0.93555556,2
2378,N-atp134,0.2,0.93555556,2
2379,N-t1d150,0.2,0.93555556,3
2380,N-t1d200,0.2,0.93555556,3
2381,N-t1d500,0.2,0.93555556,3
2382,N-t2d150,0.2,0.93555556,3
2383,N-t2d200,0.2,0.93555556,3
2384,N-be75eec-150,0.2,0.93555556,3
2385,N-be75eec-250,0.2,0.93555556,3
2386,N-be75np-250,0.2,0.93555556,3
2387,N-t1d200,0.2,0.93555556,4
2388,N-t1d500,0.2,0.93555556,4
2389,N-t2d200,0.2,0.93555556,4
2390,N-be75eec-150,0.2,0.93555556,4
2391,N-be75eec-250,0.2,0.93555556,4
2392,N-be75np-250,0.2,0.93555556,4
2393,N-t1d200,0.2,0.93555556,5
2394,N-t1d500,0.2,0.93555556,5
2395,N-t2d200,0.2,0.93555556,5
2396,N-be75eec-150,0.2,0.93555556,5
2397,N-be75eec-250,0.2,0.93555556,5
2398,N-be75np-250,0.2,0.93555556,5
2399,N-t1d200,0.2,0.93555556,6
2400,N-t1d500,0.2,0.93555556,6
2401,N-t2d200,0.2,0.93555556,6
2402,N-be75eec-150,0.2,0.93555556,6
2403,N-be75eec-250,0.2,0.93555556,6
2404,N-be75np-250,0.2,0.93555556,6
2405,N-atp134,0.2,0.93555556,6
2406,N-t1d200,0.2,0.93555556,7
2407,N-t1d500,0.2,0.93555556,7
2408,N-t2d150,0.2,0.93555556,7
2409,N-t2d200,0.2,0.93555556,7
2410,N-be75eec-150,0.2,0.93555556,7
2411,N-be75np-150,0.2,0.93555556,7
2412,N-be75eec-250,0.2,0.93555556,7
2413,N-be75np-250,0.2,0.93555556,7
2414,N-t1d200,0.2,0.93555556,8
2415,N-t1d500,0.2,0.93555556,8
2416,N-t2d200,0.2,0.93555556,8
2417,N-be75eec-150,0.2,0.93555556,8
2418,N-be75eec-250,0.2,0.93555556,8
2419,N-be75np-250,0.2,0.93555556,8
2420,N-atp134,0.2,0.93555556,8
2421,N-t1d200,0.2,0.93555556,9
2422,N-t1d500,0.2,0.93555556,9
2423,N-t2d200,0.2,0.93555556,9
2424,N-be75eec-150,0.2,0.93555556,9
2425,N-be75eec-250,0.2,0.93555556,9
2426,N-be75np-250,0.2,0.93555556,9
2427,N-t1d200,0.2,0.66333333,0
2428,N-t1d500,0.2,0.66333333,0
2429,N-t2d150,0.2,0.66333333,0
2430,N-t2d200,0.2,0.66333333,0
2431,N-be75eec-150,0.2,0.66333333,0
2432,N-be75eec-250,0.2,0.66333333,0
2433,N-be75np-250,0.2,0.66333333,0
2434,N-atp134,0.2,0.66333333,0
2435,N-t1d200,0.2,0.66333333,1
2436,N-t1d500,0.2,0.66333333,1
2437,N-t2d200,0.2,0.66333333,1
2438,N-be75eec-150,0.2,0.66333333,1
2439,N-be75np-150,0.2,0.66333333,1
2440,N-be75eec-250,0.2,0.66333333,1
2441,N-be75np-250,0.2,0.66333333,1
2442,N-atp134,0.2,0.66333333,1
2443,N-t1d200,0.2,0.66333333,2
2444,N-t1d500,0.2,0.66333333,2
2445,N-t2d200,0.2,0.66333333,2
2446,N-be75eec-150,0.2,0.66333333,2
2447,N-be75eec-250,0.2,0.66333333,2
2448,N-be75np-250,0.2,0.66333333,2
2449,N-t1d200,0.2,0.66333333,3
2450,N-t1d500,0.2,0.66333333,3
2451,N-t2d200,0.2,0.66333333,3
2452,N-be75eec-150,0.2,0.66333333,3
2453,N-be75eec-250,0.2,0.66333333,3
2454,N-be75np-250,0.2,0.66333333,3
2455,N-t1d200,0.2,0.66333333,4
2456,N-t1d500,0.2,0.66333333,4
2457,N-t2d200,0.2,0.66333333,4
2458,N-be75eec-150,0.2,0.66333333,4
2459,N-be75eec-250,0.2,0.66333333,4
2460,N-be75np-250,0.2,0.66333333,4
2461,N-t1d200,0.2,0.66333333,5
2462,N-t1d500,0.2,0.66333333,5
2463,N-t2d200,0.2,0.66333333,5
2464,N-be75eec-150,0.2,0.66333333,5
2465,N-be75np-150,0.2,0.66333333,5
2466,N-be75eec-250,0.2,0.66333333,5
2467,N-be75np-250,0.2,0.66333333,5
2468,N-t1d150,0.2,0.66333333,6
2469,N-t1d200,0.2,0.66333333,6
2470,N-t1d500,0.2,0.66333333,6
2471,N-t2d150,0.2,0.66333333,6
2472,N-t2d200,0.2,0.66333333,6
2473,N-be75eec-150,0.2,0.66333333,6
2474,N-be75np-150,0.2,0.66333333,6
2475,N-be75eec-250,0.2,0.66333333,6
2476,N-be75np-250,0.2,0.66333333,6
2477,N-atp134,0.2,0.66333333,6
2478,N-t1d200,0.2,0.66333333,7
2479,N-t1d500,0.2,0.66333333,7
2480,N-t2d200,0.2,0.66333333,7
2481,N-be75eec-150,0.2,0.66333333,7
2482,N-be75np-150,0.2,0.66333333,7
2483,N-be75eec-250,0.2,0.66333333,7
2484,N-be75np-250,0.2,0.66333333,7
2485,N-atp134,0.2,0.66333333,7
2486,N-t1d150,0.2,0.66333333,8
2487,N-t1d200,0.2,0.66333333,8
2488,N-t1d500,0.2,0.66333333,8
2489,N-t2d150,0.2,0.66333333,8
2490,N-t2d200,0.2,0.66333333,8
2491,N-be75eec-150,0.2,0.66333333,8
2492,N-be75eec-250,0.2,0.66333333,8
2493,N-be75np-250,0.2,0.66333333,8
2494,N-atp111,0.2,0.66333333,8
2495,N-t1d200,0.2,0.66333333,9
2496,N-t1d500,0.2,0.66333333,9
2497,N-t2d200,0.2,0.66333333,9
2498,N-be75eec-150,0.2,0.66333333,9
2499,N-be75eec-250,0.2,0.66333333,9
2500,N-be75np-250,0.2,0.66333333,9
2501,N-atp134,0.2,0.66333333,9
2502,N-t1d200,0.2,0.82666667,0
2503,N-t1d500,0.2,0.82666667,0
2504,N-t2d200,0.2,0.82666667,0
2505,N-be75eec-150,0.2,0.82666667,0
2506,N-be75np-150,0.2,0.82666667,0
2507,N-be75eec-250,0.2,0.82666667,0
2508,N-be75np-250,0.2,0.82666667,0
2509,N-atp134,0.2,0.82666667,0
2510,N-t1d200,0.2,0.82666667,1
2511,N-t1d500,0.2,0.82666667,1
2512,N-t2d200,0.2,0.82666667,1
2513,N-be75eec-150,0.2,0.82666667,1
2514,N-be75eec-250,0.2,0.82666667,1
2515,N-be75np-250,0.2,0.82666667,1
2516,N-atp134,0.2,0.82666667,1
2517,N-t1d150,0.2,0.82666667,2
2518,N-t1d200,0.2,0.82666667,2
2519,N-t1d500,0.2,0.82666667,2
2520,N-t2d200,0.2,0.82666667,2
2521,N-be75eec-150,0.2,0.82666667,2
2522,N-be75eec-250,0.2,0.82666667,2
2523,N-be75np-250,0.2,0.82666667,2
2524,N-atp134,0.2,0.82666667,2
2525,N-t1d150,0.2,0.82666667,3
2526,N-t1d200,0.2,0.82666667,3
2527,N-t1d500,0.2,0.82666667,3
2528,N-t2d200,0.2,0.82666667,3
2529,N-be75eec-150,0.2,0.82666667,3
2530,N-be75eec-250,0.2,0.82666667,3
2531,N-be75np-250,0.2,0.82666667,3
2532,N-t1d200,0.2,0.82666667,4
2533,N-t1d500,0.2,0.82666667,4
2534,N-t2d200,0.2,0.82666667,4
2535,N-be75eec-150,0.2,0.82666667,4
2536,N-be75eec-250,0.2,0.82666667,4
2537,N-be75np-250,0.2,0.82666667,4
2538,N-atp134,0.2,0.82666667,4
2539,N-t1d200,0.2,0.82666667,5
2540,N-t1d500,0.2,0.82666667,5
2541,N-t2d200,0.2,0.82666667,5
2542,N-be75eec-150,0.2,0.82666667,5
2543,N-be75eec-250,0.2,0.82666667,5
2544,N-be75np-250,0.2,0.82666667,5
2545,N-atp134,0.2,0.82666667,5
2546,N-t1d200,0.2,0.82666667,6
2547,N-t1d500,0.2,0.82666667,6
2548,N-t2d200,0.2,0.82666667,6
2549,N-be75eec-150,0.2,0.82666667,6
2550,N-be75eec-250,0.2,0.82666667,6
2551,N-be75np-250,0.2,0.82666667,6
2552,N-atp134,0.2,0.82666667,6
2553,N-t1d200,0.2,0.82666667,7
2554,N-t1d500,0.2,0.82666667,7
2555,N-t2d200,0.2,0.82666667,7
2556,N-be75eec-150,0.2,0.82666667,7
2557,N-be75eec-250,0.2,0.82666667,7
2558,N-be75np-250,0.2,0.82666667,7
2559,N-atp111,0.2,0.82666667,7
2560,N-t1d200,0.2,0.82666667,8
2561,N-t1d500,0.2,0.82666667,8
2562,N-t2d150,0.2,0.82666667,8
2563,N-t2d200,0.2,0.82666667,8
2564,N-be75eec-150,0.2,0.82666667,8
2565,N-be75eec-250,0.2,0.82666667,8
2566,N-be75np-250,0.2,0.82666667,8
